group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,LSAMP,94.02719,,0.0,0.0,1.0,1.0
0,RBFOX1,93.140564,,0.0,0.0,1.0,1.0
0,NKD1,89.79661,,0.0,0.0,1.0,1.0
0,CADPS,87.0896,,0.0,0.0,1.0,1.0
0,PDE4D,86.44245,,0.0,0.0,1.0,1.0
0,CACNA2D3,85.48531,,0.0,0.0,1.0,1.0
0,MSI2,84.240616,,0.0,0.0,1.0,1.0
0,ITPR2,83.84637,,0.0,0.0,1.0,1.0
0,CHL1,83.72519,,0.0,0.0,1.0,1.0
0,PCDH7,83.58005,,0.0,0.0,1.0,1.0
0,SPOCK1,83.55552,,0.0,0.0,1.0,1.0
0,CCN3,82.997574,,0.0,0.0,1.0,1.0
0,TMEM132C,82.46088,,0.0,0.0,1.0,1.0
0,SDK1,78.80316,,0.0,0.0,1.0,1.0
0,APCDD1,78.34268,,0.0,0.0,1.0,1.0
0,ADGRV1,78.01323,,0.0,0.0,1.0,1.0
0,TTLL7,77.76799,,0.0,0.0,1.0,1.0
0,ST6GALNAC3,77.74095,,0.0,0.0,1.0,1.0
0,BCKDHB,77.641,,0.0,0.0,1.0,1.0
0,LEF1,77.031845,,0.0,0.0,1.0,1.0
0,MUCL1,76.68928,,0.0,0.0,1.0,1.0
0,CASC15,76.46574,,0.0,0.0,1.0,1.0
0,AC005165.1,75.04356,,0.0,0.0,1.0,1.0
0,STMN1,74.53181,,0.0,0.0,1.0,1.0
0,DKK3,74.44345,,0.0,0.0,1.0,1.0
0,CISD1,74.35278,,0.0,0.0,1.0,1.0
0,HPS4,73.821655,,0.0,0.0,1.0,1.0
0,AC104126.1,73.67941,,0.0,0.0,1.0,1.0
0,SLC7A8,73.6642,,0.0,0.0,1.0,1.0
0,AC012405.1,73.48769,,0.0,0.0,1.0,1.0
0,CRLS1,72.85456,,0.0,0.0,1.0,1.0
0,PATJ,72.47503,,0.0,0.0,1.0,1.0
0,GNAL,71.95359,,0.0,0.0,1.0,1.0
0,TRPM3,71.79753,,0.0,0.0,1.0,1.0
0,MPPED2,71.24741,,0.0,0.0,1.0,1.0
0,TMEM163,70.809715,,0.0,0.0,1.0,1.0
0,DLEU1,70.113235,,0.0,0.0,1.0,1.0
0,OSBPL6,69.7766,,0.0,0.0,1.0,1.0
0,PLEKHA5,69.3271,,0.0,0.0,1.0,1.0
0,LAMA2,69.24458,,0.0,0.0,1.0,1.0
0,SYTL2,68.936516,,0.0,0.0,1.0,1.0
0,MAP2,68.12441,,0.0,0.0,1.0,1.0
0,DKK4,67.90353,,0.0,0.0,1.0,1.0
0,IQCH,67.81254,,0.0,0.0,1.0,1.0
0,LRRIQ3,67.52377,,0.0,0.0,1.0,1.0
0,AC046195.1,67.33529,,0.0,0.0,1.0,1.0
0,EMB,66.843094,,0.0,0.0,1.0,1.0
0,CTNNBL1,66.75871,,0.0,0.0,1.0,1.0
0,TNFRSF19,66.14697,,0.0,0.0,1.0,1.0
0,LINC02484,65.83945,,0.0,0.0,1.0,1.0
0,SLC40A1,65.71766,,0.0,0.0,1.0,1.0
0,CA4,65.438225,,0.0,0.0,1.0,1.0
0,WIF1,65.31978,,0.0,0.0,1.0,1.0
0,SLC18A2,65.21544,,0.0,0.0,1.0,1.0
0,NTM,65.152596,,0.0,0.0,1.0,1.0
0,NOTUM,65.09531,,0.0,0.0,1.0,1.0
0,RBP1,65.02153,,0.0,0.0,1.0,1.0
0,MMP28,64.489426,,0.0,0.0,1.0,1.0
0,ADCY2,64.47244,,0.0,0.0,1.0,1.0
0,PRKG1,64.36906,,0.0,0.0,1.0,1.0
0,DPP6,63.824474,,0.0,0.0,1.0,1.0
0,PEBP1,62.824966,,0.0,0.0,1.0,1.0
0,STARD3,62.759106,,0.0,0.0,1.0,1.0
0,HOMER2,62.006184,,0.0,0.0,1.0,1.0
0,PCDH15,61.958416,,0.0,0.0,1.0,1.0
0,TSPAN5,61.042786,,0.0,0.0,1.0,1.0
0,TPD52L1,60.750454,,0.0,0.0,1.0,1.0
0,HEY1,60.734783,,0.0,0.0,1.0,1.0
0,GPR37,60.440178,,0.0,0.0,1.0,1.0
0,RUNX2,60.39358,,0.0,0.0,1.0,1.0
0,TWIST2,60.38266,,0.0,0.0,1.0,1.0
0,LAMP5,60.238888,,0.0,0.0,1.0,1.0
0,DSP,59.63983,,0.0,0.0,1.0,1.0
0,ZMAT3,59.488388,,0.0,0.0,1.0,1.0
0,ESM1,59.44391,,0.0,0.0,1.0,1.0
0,SMPX,59.414467,,0.0,0.0,1.0,1.0
0,ADGRL3,59.080658,,0.0,0.0,1.0,1.0
0,DISC1FP1,58.270683,,0.0,0.0,1.0,1.0
0,LINC00882,58.201004,,0.0,0.0,1.0,1.0
0,TBX3,58.090424,,0.0,0.0,1.0,1.0
0,SNHG14,58.030064,,0.0,0.0,1.0,1.0
0,DTNA,57.9642,,0.0,0.0,1.0,1.0
0,ETV5,57.49396,,0.0,0.0,1.0,1.0
0,QPCT,57.380856,,0.0,0.0,1.0,1.0
0,FAM110B,57.29643,,0.0,0.0,1.0,1.0
0,AC098617.1,57.10924,,0.0,0.0,1.0,1.0
0,AXIN2,56.5493,,0.0,0.0,1.0,1.0
0,AC016687.3,56.532814,,0.0,0.0,1.0,1.0
0,SIM2,56.429863,,0.0,0.0,1.0,1.0
0,ZFPM2,55.654167,,0.0,0.0,1.0,1.0
0,SPINT2,55.56586,,0.0,0.0,1.0,1.0
0,SOX11,55.356716,,0.0,0.0,1.0,1.0
0,TNFRSF11B,55.32213,,0.0,0.0,1.0,1.0
0,NEBL,55.149025,,0.0,0.0,1.0,1.0
0,ENPP2,54.986855,,0.0,0.0,1.0,1.0
0,SLC1A5,54.749634,,0.0,0.0,1.0,1.0
0,NHSL1,54.68972,,0.0,0.0,1.0,1.0
0,DIRAS3,54.605164,,0.0,0.0,1.0,1.0
0,LIX1,54.557602,,0.0,0.0,1.0,1.0
0,RBM24,54.432354,,0.0,0.0,1.0,1.0
0,RERGL,54.425224,,0.0,0.0,1.0,1.0
0,EDN3,54.320663,,0.0,0.0,1.0,1.0
0,CHN1,54.066807,,0.0,0.0,1.0,1.0
0,SLC45A2,53.93843,,0.0,0.0,1.0,1.0
0,LRRN1,53.82112,,0.0,0.0,1.0,1.0
0,SLC7A11,53.79876,,0.0,0.0,1.0,1.0
0,RGS13,53.444164,,0.0,0.0,1.0,1.0
0,VCAN,53.29646,,0.0,0.0,1.0,1.0
0,RDH10,52.723053,,0.0,0.0,1.0,1.0
0,CNKSR3,52.698494,,0.0,0.0,1.0,1.0
0,MSRB2,52.555004,,0.0,0.0,1.0,1.0
0,ACSS3,52.55223,,0.0,0.0,1.0,1.0
0,SELENBP1,52.378944,,0.0,0.0,1.0,1.0
0,KLF7,51.90544,,0.0,0.0,1.0,1.0
0,CDK15,51.335835,,0.0,0.0,1.0,1.0
0,SLC26A2,51.1099,,0.0,0.0,1.0,1.0
0,TMEFF2,50.89486,,0.0,0.0,1.0,1.0
0,TANK,50.82901,,0.0,0.0,1.0,1.0
0,MLLT3,50.754906,,0.0,0.0,1.0,1.0
0,ENPP3,50.641804,,0.0,0.0,1.0,1.0
0,REEP1,50.583298,,0.0,0.0,1.0,1.0
0,HOXC4,50.366173,,0.0,0.0,1.0,1.0
0,TRHDE-AS1,50.35712,,0.0,0.0,1.0,1.0
0,TRDC,50.20914,,0.0,0.0,1.0,1.0
0,GRIK4,50.176563,,0.0,0.0,1.0,1.0
0,RNASE1,50.085606,,0.0,0.0,1.0,1.0
0,KCNMB4,49.92912,,0.0,0.0,1.0,1.0
0,OLFM3,49.861065,,0.0,0.0,1.0,1.0
0,CDC14B,49.66511,,0.0,0.0,1.0,1.0
0,LINC02381,49.477623,,0.0,0.0,1.0,1.0
0,TMEM158,49.28818,,0.0,0.0,1.0,1.0
0,SERPINI1,48.96107,,0.0,0.0,1.0,1.0
0,TLL1,48.295425,,0.0,0.0,1.0,1.0
0,NMNAT2,47.984833,,0.0,0.0,1.0,1.0
0,CCND1,47.66704,,0.0,0.0,1.0,1.0
0,LRRC49,47.144245,,0.0,0.0,1.0,1.0
0,NKAIN2,46.905693,,0.0,0.0,1.0,1.0
0,IL1RAPL1,46.77167,,0.0,0.0,1.0,1.0
0,SLC24A3,46.771435,,0.0,0.0,1.0,1.0
0,CASS4,46.697136,,0.0,0.0,1.0,1.0
0,PPP1R1B,46.64321,,0.0,0.0,1.0,1.0
0,CNTNAP2,46.54608,,0.0,0.0,1.0,1.0
0,PDZRN3,46.478374,,0.0,0.0,1.0,1.0
0,ITGA6,46.173527,,0.0,0.0,1.0,1.0
0,COPS9,46.13132,,0.0,0.0,1.0,1.0
0,DNAH9,46.10399,,0.0,0.0,1.0,1.0
0,PDE3A,46.089344,,0.0,0.0,1.0,1.0
0,LINC01876,46.02447,,0.0,0.0,1.0,1.0
0,SHOX2,45.614136,,0.0,0.0,1.0,1.0
0,GLCE,45.568687,,0.0,0.0,1.0,1.0
0,ERICH3,45.450184,,0.0,0.0,1.0,1.0
0,CACHD1,45.363358,,0.0,0.0,1.0,1.0
0,WLS,45.33509,,0.0,0.0,1.0,1.0
0,STK33,45.213116,,0.0,0.0,1.0,1.0
0,ERC2,44.800625,,0.0,0.0,1.0,1.0
0,SLC24A2,44.787666,,0.0,0.0,1.0,1.0
0,ATP8A1,44.718258,,0.0,0.0,1.0,1.0
0,HAND2-AS1,44.650215,,0.0,0.0,1.0,1.0
0,ALDH1A1,44.486267,,0.0,0.0,1.0,1.0
0,FAM114A1,44.46393,,0.0,0.0,1.0,1.0
0,PRXL2A,44.432327,,0.0,0.0,1.0,1.0
0,ITGA8,44.058964,,0.0,0.0,1.0,1.0
0,PSAT1,43.884853,,0.0,0.0,1.0,1.0
0,LINC02413,43.83552,,0.0,0.0,1.0,1.0
0,TMEM100,43.520504,,0.0,0.0,1.0,1.0
0,ARL3,43.324703,,0.0,0.0,1.0,1.0
0,AR,43.317776,,0.0,0.0,1.0,1.0
0,MPP1,43.20555,,0.0,0.0,1.0,1.0
0,RUVBL1,43.16117,,0.0,0.0,1.0,1.0
0,AC073941.1,42.907734,,0.0,0.0,1.0,1.0
0,SGCD,42.869354,,0.0,0.0,1.0,1.0
0,SAMD12,42.83646,,0.0,0.0,1.0,1.0
0,ST6GAL2,42.66101,,0.0,0.0,1.0,1.0
0,PPP1R9A,42.601093,,0.0,0.0,1.0,1.0
0,ATP6V0E2,42.56629,,0.0,0.0,1.0,1.0
0,KCNMB2-AS1,42.505234,,0.0,0.0,1.0,1.0
0,RSPO2,42.369957,,0.0,0.0,1.0,1.0
0,BCL11A,42.261745,,0.0,0.0,1.0,1.0
0,MARC1,42.209064,,0.0,0.0,1.0,1.0
0,KLHL29,41.909767,,0.0,0.0,1.0,1.0
0,CELF4,41.889587,,0.0,0.0,1.0,1.0
0,ODAM,41.87239,,0.0,0.0,1.0,1.0
0,KIAA1324L,41.799694,,0.0,0.0,1.0,1.0
0,SLC9A2,41.436943,,0.0,0.0,1.0,1.0
0,HEY2,41.252506,,0.0,0.0,1.0,1.0
0,PRORP,41.205395,,0.0,0.0,1.0,1.0
0,FANCC,41.12836,,0.0,0.0,1.0,1.0
0,PPP2R3C,41.101147,,0.0,0.0,1.0,1.0
0,NRXN3,40.854538,,0.0,0.0,1.0,1.0
0,CARMIL1,40.839554,,0.0,0.0,1.0,1.0
0,PDLIM2,40.779583,,0.0,0.0,1.0,1.0
0,CYB5R2,40.7617,,0.0,0.0,1.0,1.0
0,TWSG1,40.70461,,0.0,0.0,1.0,1.0
0,MAGI1,40.575043,,0.0,0.0,1.0,1.0
0,NEXN,40.53356,,0.0,0.0,1.0,1.0
0,ABHD12B,40.440006,,0.0,0.0,1.0,1.0
0,RASEF,40.402256,,0.0,0.0,1.0,1.0
0,CLDN5,40.368584,,0.0,0.0,1.0,1.0
0,NPTX2,40.229847,,0.0,0.0,1.0,1.0
0,TCF7,40.09041,,0.0,0.0,1.0,1.0
0,CAVIN2,39.996624,,0.0,0.0,1.0,1.0
0,GPC3,39.97827,,0.0,0.0,1.0,1.0
0,DCN,39.97272,,0.0,0.0,1.0,1.0
0,NCAM1,39.78809,,0.0,0.0,1.0,1.0
0,CXADR,39.781406,,0.0,0.0,1.0,1.0
0,SPAG6,39.77492,,0.0,0.0,1.0,1.0
0,GABRG3,39.739433,,0.0,0.0,1.0,1.0
0,CNTNAP3B,39.61965,,0.0,0.0,1.0,1.0
0,TIAM2,39.499844,,0.0,0.0,1.0,1.0
0,SNRPN,39.274506,,0.0,0.0,1.0,1.0
0,FAM210B,39.097366,,0.0,0.0,1.0,1.0
0,LTBP1,39.09709,,0.0,0.0,1.0,1.0
0,PBRM1,38.93618,,0.0,0.0,1.0,1.0
0,KCNH8,38.640636,,0.0,0.0,1.0,1.0
0,INSR,38.53676,,0.0,0.0,1.0,1.0
0,AC091074.3,38.426712,,0.0,0.0,1.0,1.0
0,FAM107B,38.30822,,0.0,0.0,1.0,1.0
0,TENM2,38.26103,,0.0,0.0,1.0,1.0
0,TSTD1,38.246117,,0.0,0.0,1.0,1.0
0,NEDD1,38.118187,,0.0,0.0,1.0,1.0
0,PKP4,37.996353,,0.0,0.0,1.0,1.0
0,SNX10,37.855965,,0.0,0.0,1.0,1.0
0,HSDL1,37.82462,,0.0,0.0,1.0,1.0
0,TUBB2B,37.74744,,0.0,0.0,1.0,1.0
0,AAMDC,37.729652,,0.0,0.0,1.0,1.0
0,GPC5,37.71143,,0.0,0.0,1.0,1.0
0,KIAA1211,37.420444,,1.8175810947060846e-306,2.6657856055689245e-305,1.0,1.0
0,ARHGAP6,37.262363,,6.682656253449912e-304,9.675572387473633e-303,1.0,1.0
0,C4orf48,37.15437,,3.726440498389884e-302,5.3724171951255006e-301,1.0,1.0
0,GRIA1,37.097164,,3.1211260838012227e-301,4.480667445728196e-300,1.0,1.0
0,CGRRF1,37.052605,,1.6304703584365873e-300,2.3308158541701085e-299,1.0,1.0
0,UCP1,37.0401,,2.592311710798707e-300,3.6902319647840413e-299,1.0,1.0
0,EXPH5,37.01781,,5.920933799195312e-300,8.39335720153712e-299,1.0,1.0
0,ICK,36.96535,,4.1284046128941485e-299,5.827931178535572e-298,1.0,1.0
0,CRYZ,36.90007,,4.6087942865359536e-298,6.452312001150336e-297,1.0,1.0
0,LINC00299,36.75734,,8.875456787884274e-296,1.2374505184095439e-294,1.0,1.0
0,CRABP2,36.647472,,5.020705697768814e-294,6.971373321328173e-293,1.0,1.0
0,APBA2,36.52049,,5.245253575753318e-292,7.253436373327446e-291,1.0,1.0
0,PRELID2,36.51359,,6.749472397142132e-292,9.29561482988518e-291,1.0,1.0
0,DTD1,36.45604,,5.519119510722075e-291,7.570355021184774e-290,1.0,1.0
0,WNT16,36.32225,,7.207765193006671e-289,9.846737287865566e-288,1.0,1.0
0,GADD45A,36.234905,,1.7180886703441478e-287,2.337704584387941e-286,1.0,1.0
0,MACROD2,36.22962,,2.0806391279615468e-287,2.8196821462134885e-286,1.0,1.0
0,ZNF521,36.201195,,5.830353311832528e-287,7.869815546011396e-286,1.0,1.0
0,LAGE3,35.9528,,4.576145921534752e-283,6.152373961174499e-282,1.0,1.0
0,GPR15,35.809017,,7.995120483541651e-281,1.0706509169264473e-279,1.0,1.0
0,ENOX1,35.714066,,2.391304181736215e-279,3.1896608534339746e-278,1.0,1.0
0,MYH11,35.647278,,2.596519577501421e-278,3.449807187676398e-277,1.0,1.0
0,MME,35.631485,,4.5607949521096975e-278,6.035927069432678e-277,1.0,1.0
0,LRRC4C,35.523014,,2.1695458122515465e-276,2.8600860746724666e-275,1.0,1.0
0,DUBR,35.371876,,4.622592402374166e-274,6.046850602024585e-273,1.0,1.0
0,NAV2,35.307983,,4.429061713224317e-273,5.771408109386148e-272,1.0,1.0
0,KREMEN1,34.940662,,1.7949167376061137e-267,2.329953221076442e-266,1.0,1.0
0,HOXC5,34.916813,,4.1316469219196454e-267,5.342755637963267e-266,1.0,1.0
0,MAGI2,34.916553,,4.1693422026337424e-267,5.37100052567419e-266,1.0,1.0
0,SLC16A4,34.909588,,5.318322787391855e-267,6.825180910486214e-266,1.0,1.0
0,AC091078.1,34.8789,,1.553161013605835e-266,1.9857017034326677e-265,1.0,1.0
0,OLFML3,34.83544,,7.07364280733874e-266,9.009587154610396e-265,1.0,1.0
0,FMNL2,34.672947,,2.0151501121426293e-263,2.5570519025989617e-262,1.0,1.0
0,ADAMTSL3,34.66118,,3.0310950246342082e-263,3.831846993828618e-262,1.0,1.0
0,CCDC148,34.609913,,1.792334200962597e-262,2.257408279874081e-261,1.0,1.0
0,SP5,34.484333,,1.3776646527452314e-260,1.7287140161114238e-259,1.0,1.0
0,SH2D4A,34.283302,,1.3918709624457805e-257,1.7400955058178244e-256,1.0,1.0
0,TCEAL3,34.279274,,1.5980915009951377e-257,1.9905639725630613e-256,1.0,1.0
0,CLSTN2,34.27575,,1.8035991900506095e-257,2.2383128409858848e-256,1.0,1.0
0,DACH1,33.819286,,1.0268567340700083e-250,1.2697046040252511e-249,1.0,1.0
0,IGSF21,33.803665,,1.7421468703108547e-250,2.146324944222973e-249,1.0,1.0
0,CDH11,33.491787,,6.347385998507753e-246,7.791646290921836e-245,1.0,1.0
0,BICC1,33.443462,,3.203298719422901e-245,3.9179696972580465e-244,1.0,1.0
0,PAICS,33.262196,,1.3602822472288294e-242,1.6577828250400266e-241,1.0,1.0
0,MIR100HG,33.20824,,8.186440302862371e-242,9.941096683189146e-241,1.0,1.0
0,TLN2,32.897243,,2.4065528753483266e-237,2.9015662425907936e-236,1.0,1.0
0,PMAIP1,32.71594,,9.268576648430741e-235,1.1135438895348706e-233,1.0,1.0
0,EFNA5,32.627087,,1.6940010286294287e-233,2.028012538868023e-232,1.0,1.0
0,EXT1,32.58277,,7.194681459323938e-233,8.582950980348416e-232,1.0,1.0
0,AC109492.1,32.483162,,1.843823920909396e-231,2.1918861207161517e-230,1.0,1.0
0,ANO4,32.31991,,3.674105288768287e-229,4.322176638314915e-228,1.0,1.0
0,SAMD3,32.29544,,8.105377920499818e-229,9.502083181540964e-228,1.0,1.0
0,C7orf77,32.28781,,1.037278470239316e-228,1.211827399024415e-227,1.0,1.0
0,SOX4,32.260242,,2.5273222080231422e-228,2.9424631067980777e-227,1.0,1.0
0,FGF14,32.222584,,8.520583467793428e-228,9.88621122906991e-227,1.0,1.0
0,MEGF9,32.12054,,2.278174393273659e-226,2.6342849298331592e-225,1.0,1.0
0,LYPD6B,32.042377,,2.8035854091307746e-225,3.230798423855464e-224,1.0,1.0
0,EMC2,32.03129,,4.0005455134725766e-225,4.594524813439013e-224,1.0,1.0
0,MITF,32.00965,,8.004399497915692e-225,9.161792398289989e-224,1.0,1.0
0,GRIP1,31.899517,,2.711470489343304e-223,3.082705375132589e-222,1.0,1.0
0,GZMA,31.823309,,3.0814811913707326e-222,3.491658286409378e-221,1.0,1.0
0,LYPD6,31.544798,,2.113221547523395e-218,2.3865315343364207e-217,1.0,1.0
0,TINCR,31.417126,,1.1809444435803449e-216,1.324847607566294e-215,1.0,1.0
0,MMP2,31.063208,,7.566546858714165e-212,8.43271735438276e-211,1.0,1.0
0,TTC29,30.825579,,1.190483895732373e-208,1.3224129307348458e-207,1.0,1.0
0,AP000676.5,30.764969,,7.712257134604777e-208,8.538930448379407e-207,1.0,1.0
0,IRS2,30.614983,,7.734015464898585e-206,8.535128467451598e-205,1.0,1.0
0,SLC39A8,30.547884,,6.032718793085799e-205,6.635990672394379e-204,1.0,1.0
0,STRA6,30.322165,,5.8509852745345295e-202,6.394560680684834e-201,1.0,1.0
0,WNT5A,30.247114,,5.6937671156182886e-201,6.202727648782881e-200,1.0,1.0
0,GALNT18,30.212423,,1.626852303039491e-200,1.7665947444544215e-199,1.0,1.0
0,ANKMY2,30.194681,,2.7816825117830433e-200,3.0109713578022206e-199,1.0,1.0
0,CDKN1C,30.11637,,2.958399977475483e-199,3.1920570457601704e-198,1.0,1.0
0,HOXC6,30.012812,,6.678486193399884e-198,7.18308292801232e-197,1.0,1.0
0,GATA6-AS1,30.00231,,9.155961971619859e-198,9.816582012610152e-197,1.0,1.0
0,AC004889.1,29.99433,,1.1635391773617838e-197,1.2435554362466004e-196,1.0,1.0
0,FGF13,29.924953,,9.320723895033229e-197,9.930381307035404e-196,1.0,1.0
0,TSHZ2,29.912085,,1.3704340560236412e-196,1.4554954801906258e-195,1.0,1.0
0,DNM3,29.710594,,5.603278262360013e-194,5.932470860273664e-193,1.0,1.0
0,AC091074.2,29.649408,,3.4515536066897445e-193,3.6429481680575876e-192,1.0,1.0
0,MAL2,29.48818,,4.081316904768915e-191,4.267747430048482e-190,1.0,1.0
0,AMACR,29.33751,,3.4487755289779014e-189,3.5952158437468093e-188,1.0,1.0
0,LINC02147,29.23922,,6.15673034806039e-188,6.398466999763374e-187,1.0,1.0
0,PTGFRN,29.202541,,1.8003203238657772e-187,1.8652860113936554e-186,1.0,1.0
0,LINC02055,29.071402,,8.255878535630667e-186,8.50179832179839e-185,1.0,1.0
0,ISM1,29.036757,,2.2616424546809393e-185,2.3219529201390977e-184,1.0,1.0
0,RMST,29.030594,,2.705340793662516e-185,2.7690920268666476e-184,1.0,1.0
0,TMC1,28.904388,,1.0515372455759237e-183,1.0730747554250692e-182,1.0,1.0
0,EPB41,28.756308,,7.553671813214944e-182,7.662227575800069e-181,1.0,1.0
0,PART1,28.654497,,1.4090337123691604e-180,1.4250167813452883e-179,1.0,1.0
0,COL4A5,28.647453,,1.7245494560770212e-180,1.7389207015443297e-179,1.0,1.0
0,UNC13B,28.267889,,8.580127677109994e-176,8.625956252239959e-175,1.0,1.0
0,HMGB2,28.145664,,2.7078577466640134e-174,2.706260190471291e-173,1.0,1.0
0,SLC22A23,28.136522,,3.503381599202228e-174,3.49101672296975e-173,1.0,1.0
0,RETREG1,28.120192,,5.549428161857672e-174,5.513625399523106e-173,1.0,1.0
0,KCNQ1OT1,28.021362,,8.924848957534345e-173,8.841341598867357e-172,1.0,1.0
0,PRKCZ,27.996906,,1.7719609821841173e-172,1.750263500769618e-171,1.0,1.0
0,MRPL1,27.900846,,2.6056427175002954e-171,2.5588166744611595e-170,1.0,1.0
0,XPOT,27.80823,,3.4495000745021515e-170,3.367984510781928e-169,1.0,1.0
0,MCTP2,27.669497,,1.6263932475985763e-168,1.5788596913650364e-167,1.0,1.0
0,AL033523.1,27.669016,,1.648176486052413e-168,1.5954348384987358e-167,1.0,1.0
0,FSD1L,27.644299,,3.267907203777194e-168,3.1543218251843685e-167,1.0,1.0
0,AC073050.1,27.616198,,7.110704872234638e-168,6.844053439525838e-167,1.0,1.0
0,TCAP,27.530396,,7.598692792759045e-167,7.27242123781572e-166,1.0,1.0
0,ATRNL1,27.468042,,4.230572431586261e-166,4.0375153234406343e-165,1.0,1.0
0,BMI1,27.094046,,1.1573069353317433e-161,1.1013921058718951e-160,1.0,1.0
0,RRAGD,27.023386,,7.851209612449753e-161,7.450951867501335e-160,1.0,1.0
0,UBAC1,26.978918,,2.6127040661232785e-160,2.465693976608821e-159,1.0,1.0
0,SLC2A12,26.80872,,2.556944632666674e-158,2.3930741479211857e-157,1.0,1.0
0,AC110023.1,26.79742,,3.46277388966502e-158,3.2319222970206854e-157,1.0,1.0
0,DCHS2,26.754747,,1.0873349494360669e-157,1.0092851530655876e-156,1.0,1.0
0,DHCR7,26.694782,,5.411240721661322e-157,5.009093870215453e-156,1.0,1.0
0,ILDR2,26.666407,,1.1549287037358556e-156,1.0661848632853076e-155,1.0,1.0
0,AC063944.1,26.647095,,1.9339653751579226e-156,1.7805094269116962e-155,1.0,1.0
0,RASGRF2,26.631453,,2.935497833626058e-156,2.695248417432272e-155,1.0,1.0
0,LINC02804,26.558437,,2.0520956386689317e-155,1.8790540604892813e-154,1.0,1.0
0,CLDN11,26.54632,,2.8320965241793994e-155,2.5862919201940176e-154,1.0,1.0
0,AC034195.1,26.478018,,1.7364692988230975e-154,1.5772541513170655e-153,1.0,1.0
0,AC022706.1,26.363363,,3.606870234703065e-153,3.258687028046396e-152,1.0,1.0
0,RNF43,26.338305,,6.987481459067063e-153,6.296166804074258e-152,1.0,1.0
0,RAB38,26.317442,,1.2112043139254164e-152,1.088477510763743e-151,1.0,1.0
0,CHST11,26.270025,,4.221447548516188e-152,3.783667802744139e-151,1.0,1.0
0,ICA1,26.181623,,4.3030582824991e-151,3.846638907943786e-150,1.0,1.0
0,UBXN10-AS1,26.139381,,1.301426652242262e-150,1.1603246046833644e-149,1.0,1.0
0,TOM1L1,26.098145,,3.8269472031119966e-150,3.3941615508228914e-149,1.0,1.0
0,PPP2R2B,26.069414,,8.105552393818235e-150,7.170133553591692e-149,1.0,1.0
0,HUNK,25.961412,,1.351555253949673e-148,1.1893686234757122e-147,1.0,1.0
0,GATA1,25.916708,,4.317022769654699e-148,3.789138120101067e-147,1.0,1.0
0,IGFBP2,25.822783,,4.920604424883593e-147,4.296651492656086e-146,1.0,1.0
0,FZD7,25.751781,,3.078646825688687e-146,2.6813510142501983e-145,1.0,1.0
0,TBL1X,25.699799,,1.174969264847605e-145,1.0207168895650477e-144,1.0,1.0
0,CPT1C,25.681696,,1.8719780930670277e-145,1.6220618361409438e-144,1.0,1.0
0,MATN3,25.541695,,6.790522280903696e-144,5.839159768452214e-143,1.0,1.0
0,TPST1,25.41918,,1.5478942941392427e-142,1.3276622452009504e-141,1.0,1.0
0,PLTP,25.314121,,2.233161206616186e-141,1.905780898744493e-140,1.0,1.0
0,COLGALT2,25.155338,,1.23537451795177e-139,1.0437528346186027e-138,1.0,1.0
0,LINC01088,25.073881,,9.586598787044551e-139,8.079451913061429e-138,1.0,1.0
0,RYR2,25.00811,,4.989687739037793e-138,4.1948044813548495e-137,1.0,1.0
0,MALT1,25.002188,,5.787597058585782e-138,4.853559117447681e-137,1.0,1.0
0,TBC1D30,24.905514,,6.484162113268349e-137,5.4242817875933746e-136,1.0,1.0
0,DCDC2,24.802885,,8.345031869379335e-136,6.946675177753609e-135,1.0,1.0
0,QPRT,24.752722,,2.8980479314349856e-135,2.4065162724759145e-134,1.0,1.0
0,ABCD2,24.752018,,2.948978385507448e-135,2.4428212151831866e-134,1.0,1.0
0,RAB3IP,24.728851,,5.2360069784090124e-135,4.3162023461921494e-134,1.0,1.0
0,AFAP1L1,24.698711,,1.10412282256717e-134,9.079534278780514e-134,1.0,1.0
0,MIR31HG,24.63901,,4.827029266244746e-134,3.9598002794278936e-133,1.0,1.0
0,ARL6,24.592756,,1.5099568531463692e-133,1.2356844972125359e-132,1.0,1.0
0,PAX8-AS1,24.577333,,2.207588243443075e-133,1.802243125008467e-132,1.0,1.0
0,CSRP2,24.530478,,6.988620200633368e-133,5.691693567246599e-132,1.0,1.0
0,PSMD10,24.508947,,1.185869987032549e-132,9.588848487031685e-132,1.0,1.0
0,SYT6,24.485096,,2.1291933744259622e-132,1.7175493220369428e-131,1.0,1.0
0,FLRT3,24.454462,,4.5114370116520225e-132,3.6305816141275657e-131,1.0,1.0
0,SMARCA1,24.390434,,2.1604838596355253e-131,1.7304300984503923e-130,1.0,1.0
0,PAQR8,24.380949,,2.723891908659631e-131,2.1714225380091363e-130,1.0,1.0
0,ABCA9,24.317661,,1.2751338759799042e-130,1.0141205567652383e-129,1.0,1.0
0,SMIM10,24.316591,,1.308790002926365e-130,1.038449772813706e-129,1.0,1.0
0,SLC38A5,24.310621,,1.5136586674069775e-130,1.1981952255081402e-129,1.0,1.0
0,STXBP1,24.180876,,3.536105910250577e-129,2.7926169752748147e-128,1.0,1.0
0,KIF26B,24.15802,,6.149746685332167e-129,4.845428318582647e-128,1.0,1.0
